directory,target,hitrate,randomhitrate,swarmrate
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/6/roundroubin.3.1/halfswarm,30453,0.223333333333,0.143382352941,0.142857142857
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/6/roundroubin.3.1/nosup,30453,0.147540983607,0.143382352941,0.142857142857
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/6/roundroubin.4.1/halfswarm,18079,0.0158415841584,0.264705882353,0.277602523659
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/6/roundroubin.4.1/nosup,18079,0.022869022869,0.264705882353,0.277602523659
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/7/roundroubin.0.1/halfswarm,16866,0.12915851272,0.274074074074,0.233704292528
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/7/roundroubin.0.1/nosup,16866,0.111984282908,0.274074074074,0.233704292528
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/7/roundroubin.1.1/halfswarm,24089,0.771551724138,0.281481481481,0.21568627451
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/7/roundroubin.1.1/nosup,24089,0.53164556962,0.281481481481,0.21568627451
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/7/roundroubin.2.1/halfswarm,16477,0.473804100228,0.133333333333,0.113407525172
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/7/roundroubin.2.1/nosup,16477,0.21186440678,0.133333333333,0.113407525172
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/7/roundroubin.2.1/noswarm,16477,1.0,0.133333333333,0.113407525172
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/7/roundroubin.3.1/halfswarm,10231,0.155606407323,0.192592592593,0.20084790673
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/7/roundroubin.3.1/nosup,10231,0.0779220779221,0.192592592593,0.20084790673
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/7/roundroubin.4.1/halfswarm,19004,0.0631067961165,0.211111111111,0.258611552729
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/7/roundroubin.4.1/nosup,19004,0.0571428571429,0.211111111111,0.258611552729
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/8/roundroubin.0.1/halfswarm,21812,0.593548387097,0.208633093525,0.194531600179
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/8/roundroubin.0.1/nosup,21812,0.340590979782,0.208633093525,0.194531600179
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/8/roundroubin.1.1/halfswarm,21456,0.305054151625,0.158273381295,0.147467503362
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/8/roundroubin.1.1/nosup,21456,0.213028169014,0.158273381295,0.147467503362
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/8/roundroubin.2.1/halfswarm,21812,0.624781849913,0.208633093525,0.194531600179
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/8/roundroubin.2.1/nosup,21812,0.346551724138,0.208633093525,0.194531600179
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/8/roundroubin.3.1/halfswarm,18838,0.766211604096,0.363309352518,0.283729269386
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/8/roundroubin.3.1/nosup,18838,0.514900662252,0.363309352518,0.283729269386
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/8/roundroubin.3.1/noswarm,18838,0.995789473684,0.363309352518,0.283729269386
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/8/roundroubin.4.1/halfswarm,13086,0.343373493976,0.161870503597,0.146122814881
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/8/roundroubin.4.1/nosup,13086,0.220703125,0.161870503597,0.146122814881
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/9/roundroubin.0.1/halfswarm,15797,0.246435845214,0.170278637771,0.18899643403
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/9/roundroubin.0.1/nosup,15797,0.181086519115,0.170278637771,0.18899643403
